(datetime.datetime(2020, 5, 24, 0, 17, 14), (27.742128, 111.329608))
(datetime.datetime(2020, 5, 24, 0, 17, 15), (27.74219, 111.329611))
(datetime.datetime(2020, 5, 24, 0, 17, 16), (27.742256, 111.329577))
(datetime.datetime(2020, 5, 24, 0, 17, 17), (27.742322, 111.329592))
(datetime.datetime(2020, 5, 24, 0, 17, 18), (27.742378, 111.329599))
(datetime.datetime(2020, 5, 24, 0, 17, 19), (27.742444, 111.329622))
(datetime.datetime(2020, 5, 24, 0, 17, 20), (27.742524, 111.329601))
(datetime.datetime(2020, 5, 24, 0, 17, 21), (27.742586, 111.329619))
(datetime.datetime(2020, 5, 24, 0, 17, 22), (27.742645, 111.329627))
(datetime.datetime(2020, 5, 24, 0, 17, 23), (27.742709, 111.329622))
(datetime.datetime(2020, 5, 24, 0, 17, 24), (27.742776, 111.329628))
(datetime.datetime(2020, 5, 24, 0, 17, 25), (27.74284, 111.329627))
(datetime.datetime(2020, 5, 24, 0, 17, 26), (27.742901, 111.329633))
(datetime.datetime(2020, 5, 24, 0, 17, 27), (27.742974, 111.329637))
(datetime.datetime(2020, 5, 24, 0, 17, 28), (27.743021, 111.32962))
(datetime.datetime(2020, 5, 24, 0, 17, 29), (27.743092, 111.329611))
(datetime.datetime(2020, 5, 24, 0, 17, 30), (27.743164, 111.329605))
(datetime.datetime(2020, 5, 24, 0, 17, 31), (27.743214, 111.329607))
(datetime.datetime(2020, 5, 24, 0, 17, 32), (27.743285, 111.32961))
(datetime.datetime(2020, 5, 24, 0, 17, 33), (27.743346, 111.329607))
(datetime.datetime(2020, 5, 24, 0, 17, 34), (27.743415, 111.3296))
(datetime.datetime(2020, 5, 24, 0, 17, 35), (27.743478, 111.329595))
(datetime.datetime(2020, 5, 24, 0, 17, 36), (27.74354, 111.329591))
(datetime.datetime(2020, 5, 24, 0, 17, 37), (27.743597, 111.329592))
(datetime.datetime(2020, 5, 24, 0, 17, 38), (27.743654, 111.329592))
(datetime.datetime(2020, 5, 24, 0, 17, 39), (27.74372, 111.329586))
(datetime.datetime(2020, 5, 24, 0, 17, 40), (27.743781, 111.329589))
(datetime.datetime(2020, 5, 24, 0, 17, 41), (27.743848, 111.329589))
(datetime.datetime(2020, 5, 24, 0, 17, 42), (27.743909, 111.329595))
(datetime.datetime(2020, 5, 24, 0, 17, 43), (27.743986, 111.329586))
(datetime.datetime(2020, 5, 24, 0, 17, 44), (27.744056, 111.329581))
(datetime.datetime(2020, 5, 24, 0, 17, 45), (27.744111, 111.329581))
(datetime.datetime(2020, 5, 24, 0, 17, 46), (27.744179, 111.329567))
(datetime.datetime(2020, 5, 24, 0, 17, 47), (27.744234, 111.329562))
(datetime.datetime(2020, 5, 24, 0, 17, 48), (27.744306, 111.329569))
(datetime.datetime(2020, 5, 24, 0, 17, 49), (27.74436, 111.329587))
(datetime.datetime(2020, 5, 24, 0, 17, 50), (27.744412, 111.329587))
(datetime.datetime(2020, 5, 24, 0, 17, 51), (27.744469, 111.329581))
(datetime.datetime(2020, 5, 24, 0, 17, 52), (27.744533, 111.329565))
(datetime.datetime(2020, 5, 24, 0, 17, 53), (27.744595, 111.32957))
(datetime.datetime(2020, 5, 24, 0, 17, 54), (27.744656, 111.329565))
(datetime.datetime(2020, 5, 24, 0, 17, 55), (27.744708, 111.32958))
(datetime.datetime(2020, 5, 24, 0, 17, 56), (27.744772, 111.32958))
(datetime.datetime(2020, 5, 24, 0, 17, 57), (27.744846, 111.329571))
(datetime.datetime(2020, 5, 24, 0, 17, 58), (27.744891, 111.329592))
(datetime.datetime(2020, 5, 24, 0, 17, 59), (27.74496, 111.329611))
(datetime.datetime(2020, 5, 24, 0, 18), (27.745029, 111.329612))
